time,DK,AT,BE,BG,CZ,DE,EE,IE,ES,FR,HR,IT,LV,LT,LU,HU,NL,PL,PT,RO,SI,SK,FI,SE,NO,CH,UK,EL
2016-07-08 15:00:00,17.599,25.239,21.856,26.842,25.748,23.03,17.349,17.932,30.661,25.593,28.371,29.705,19.01,18.593,23.965,28.715,19.794,23.894,27.285,25.371,25.724,25.199,16.689,19.355,16.68,23.755,19.773,29.393
2016-07-08 16:00:00,17.211,24.771,21.64,26.055,25.117,22.68,17.071,17.586,30.377,25.11,28.142,29.179,18.523,18.076,23.566,28.174,19.706,23.514,27.0,24.712,25.281,24.768,16.315,18.929,16.222,23.396,19.579,28.622
2016-07-08 17:00:00,16.806,23.911,21.062,24.677,24.068,22.032,16.603,17.134,29.832,24.359,27.527,28.394,17.896,17.449,22.837,27.312,19.448,22.606,26.462,23.625,24.393,23.788,15.721,18.401,15.699,22.854,19.125,27.506
2016-07-08 18:00:00,16.344,22.164,20.117,21.608,22.364,21.022,15.858,16.699,28.96,23.372,25.812,27.171,17.037,16.494,21.911,25.121,19.04,20.896,25.501,21.184,22.831,21.68,14.945,17.683,15.158,21.924,18.472,25.454
2016-07-08 19:00:00,15.81,20.22,18.951,19.714,20.512,19.449,14.691,16.343,27.638,21.933,23.648,25.124,15.795,14.877,20.481,22.365,18.301,19.347,23.984,19.738,20.946,19.919,14.016,16.586,14.328,20.261,17.633,23.739
2016-07-08 20:00:00,15.285,18.828,17.476,18.927,19.311,17.733,13.641,15.819,25.366,19.889,22.673,23.77,14.723,13.642,18.208,21.302,17.331,18.585,21.749,18.887,20.338,19.081,13.157,15.352,13.255,18.501,16.43,22.943
2016-07-08 21:00:00,14.894,17.931,16.459,18.373,18.672,16.857,13.171,15.343,24.093,18.703,21.891,23.06,14.217,13.303,16.808,20.535,16.836,18.136,19.947,18.035,19.762,18.455,12.646,14.707,12.224,17.928,15.267,22.364
2016-07-08 22:00:00,14.638,17.225,15.775,17.903,17.929,16.268,12.745,15.133,23.378,17.992,21.08,22.508,13.687,13.138,15.658,19.849,16.481,17.659,19.112,17.249,18.97,17.769,12.229,14.351,11.619,17.535,14.663,21.989
2016-07-08 23:00:00,14.373,16.708,15.303,17.505,17.187,15.852,12.337,14.988,22.718,17.355,20.476,22.062,13.228,13.097,14.7,19.273,15.955,17.125,18.559,16.653,18.4,16.989,11.826,13.97,11.204,17.171,14.203,21.718
2016-07-09 00:00:00,14.089,16.409,14.974,17.122,16.563,15.482,11.977,14.869,22.111,16.761,20.071,21.67,12.812,13.076,14.072,18.592,15.42,16.609,18.106,16.133,17.935,16.287,11.512,13.461,10.895,16.792,14.0,21.486
2016-07-09 01:00:00,13.86,16.19,14.602,16.663,16.151,15.09,11.729,14.821,21.58,16.224,19.684,21.291,12.344,13.074,13.5,17.827,14.854,16.081,17.773,15.73,17.57,15.825,11.289,12.895,10.664,16.378,13.83,21.229
2016-07-09 02:00:00,13.804,16.051,14.209,16.243,15.774,14.632,11.677,14.822,21.101,15.779,19.33,20.987,11.921,13.071,13.037,17.298,14.265,15.525,17.546,15.425,17.237,15.471,11.248,12.435,10.506,15.972,13.748,20.986
2016-07-09 03:00:00,13.745,15.795,13.801,15.855,15.286,14.122,12.687,14.797,20.679,15.403,19.037,20.731,12.405,13.265,12.635,16.896,13.832,15.053,17.346,15.138,16.942,15.26,11.674,12.469,10.61,15.654,13.652,20.77
2016-07-09 04:00:00,14.021,15.696,13.321,16.374,15.127,13.843,14.218,14.783,20.312,15.044,19.051,20.481,13.472,13.794,12.203,17.242,13.581,14.952,17.158,16.084,16.851,15.596,12.431,13.448,11.136,15.316,13.534,20.942
2016-07-09 05:00:00,14.705,16.693,14.092,18.672,16.11,14.872,15.33,14.829,19.973,15.466,20.576,21.314,14.443,14.358,13.469,18.892,14.648,15.399,16.955,18.17,18.526,16.687,13.352,14.537,12.067,16.142,13.759,22.817
2016-07-09 06:00:00,15.343,18.067,15.396,21.185,17.359,16.159,16.387,15.026,20.675,17.125,22.319,23.195,15.648,15.141,14.987,21.01,16.257,16.293,17.194,20.703,20.493,18.172,14.429,15.857,13.407,17.783,14.386,24.534
2016-07-09 07:00:00,15.964,19.478,17.256,23.325,18.812,17.744,17.366,15.344,22.606,18.884,25.003,25.472,16.767,15.966,16.731,23.804,17.663,17.549,18.886,22.882,22.498,20.527,15.484,17.075,14.666,19.2,15.188,26.192
2016-07-09 08:00:00,16.519,20.617,18.893,25.006,20.21,19.145,18.161,15.752,25.005,20.624,26.997,27.425,17.816,16.814,18.385,25.946,18.961,18.775,20.831,24.367,24.134,22.179,16.42,18.061,15.29,20.382,16.006,27.576
2016-07-09 09:00:00,17.143,21.826,20.116,26.465,21.468,20.352,18.813,16.2,27.253,22.125,28.107,28.868,18.923,17.666,19.704,27.433,19.954,19.786,23.443,25.533,24.875,23.352,17.159,18.81,15.669,21.441,16.85,28.709
2016-07-09 10:00:00,17.807,22.83,21.127,27.738,22.4,21.374,19.341,16.644,28.964,23.43,28.742,29.973,19.801,18.414,20.832,28.437,20.697,20.476,26.017,26.431,25.386,24.138,17.692,19.302,16.085,22.268,17.692,29.622
2016-07-09 11:00:00,18.299,23.609,22.036,28.724,23.222,22.229,19.72,17.245,30.265,24.541,29.147,30.749,20.436,18.859,21.811,29.044,21.343,20.909,27.845,27.063,26.024,24.552,18.133,19.647,16.438,22.93,18.335,30.305
2016-07-09 12:00:00,18.505,24.141,22.844,29.381,23.922,22.87,19.963,17.92,31.236,25.436,29.434,31.213,20.835,19.383,22.6,29.305,21.892,21.298,29.039,27.457,26.597,24.707,18.485,19.914,16.527,23.464,18.745,30.764
2016-07-09 13:00:00,18.55,24.351,23.461,29.695,24.383,23.285,20.116,18.605,31.874,26.095,29.589,31.385,20.97,19.739,23.166,29.246,22.201,21.6,29.581,27.54,26.853,24.648,18.695,20.083,16.566,23.818,19.108,30.966
2016-07-09 14:00:00,18.46,24.366,23.811,29.643,24.558,23.457,20.135,19.296,32.156,26.49,29.522,31.288,20.89,19.848,23.47,29.002,22.2,21.638,29.627,27.289,26.641,24.431,18.727,20.017,16.522,23.95,19.49,30.876
2016-07-09 15:00:00,18.288,24.155,23.923,29.221,24.39,23.404,19.986,19.702,32.088,26.602,29.161,30.939,20.618,19.634,23.546,28.498,21.954,21.372,29.308,26.703,26.46,24.035,18.584,19.628,16.315,23.847,19.736,30.503
2016-07-09 16:00:00,18.073,23.793,23.814,28.384,23.922,23.087,19.658,19.706,31.697,26.461,28.762,30.448,20.22,19.196,23.385,27.842,21.689,20.853,28.713,25.822,26.64,23.413,18.199,19.145,16.093,23.593,19.771,29.83
2016-07-09 17:00:00,17.597,23.15,23.466,26.799,23.137,22.596,19.093,19.32,30.955,26.055,28.186,29.767,19.689,18.369,23.104,26.858,21.33,20.09,27.897,24.388,26.701,22.513,17.537,18.54,15.759,23.142,19.714,28.721
2016-07-09 18:00:00,16.892,21.917,22.849,23.358,21.813,21.792,18.15,18.645,29.892,25.355,26.528,28.609,18.673,17.198,22.605,25.018,20.759,19.067,26.703,21.878,24.488,20.87,16.59,17.754,15.435,22.515,19.438,26.403
2016-07-09 19:00:00,16.131,19.63,21.584,21.498,19.052,20.213,17.005,17.805,28.346,23.951,24.23,26.516,17.478,15.599,21.417,22.196,19.902,17.44,24.987,20.161,22.567,18.099,15.209,16.635,14.436,20.758,18.835,24.626
2016-07-09 20:00:00,15.416,18.454,19.624,20.703,17.101,18.599,16.055,16.825,25.924,21.737,23.276,25.216,16.409,14.616,19.516,20.811,18.876,16.165,22.565,19.363,21.449,16.582,13.874,15.435,13.436,18.987,17.971,23.826
2016-07-09 21:00:00,15.058,18.08,18.719,20.033,16.567,18.197,15.474,15.691,24.453,20.601,22.765,24.531,15.474,14.131,18.815,19.866,18.218,15.533,20.581,18.582,20.802,15.638,13.192,14.687,12.493,18.3,17.094,23.258
2016-07-09 22:00:00,14.906,17.635,18.275,19.406,16.44,17.938,14.924,14.91,23.672,19.841,22.463,23.951,14.66,13.763,18.324,19.225,17.844,15.082,19.594,17.799,20.37,14.917,12.753,14.286,11.717,17.594,16.493,22.942
2016-07-09 23:00:00,14.772,17.092,17.86,18.813,15.985,17.601,14.468,14.411,23.077,19.156,22.181,23.477,14.085,13.553,17.808,18.638,17.548,14.729,18.962,17.063,20.022,14.342,12.369,13.912,11.088,16.936,16.09,22.776
2016-07-10 00:00:00,14.662,16.555,17.475,18.175,15.294,17.171,14.013,14.004,22.514,18.552,21.844,23.109,13.564,13.361,17.138,18.032,17.271,14.308,18.536,16.381,19.659,13.783,12.08,13.585,10.651,16.481,15.75,22.581
2016-07-10 01:00:00,14.618,16.115,17.16,17.668,14.538,16.714,13.602,13.744,22.027,18.003,21.355,22.782,12.991,13.123,16.357,17.395,17.013,13.89,18.226,15.743,19.24,13.3,11.798,13.305,10.366,16.165,15.43,22.364
2016-07-10 02:00:00,14.663,15.694,16.876,17.158,13.941,16.315,13.363,13.606,21.594,17.492,20.813,22.515,12.579,12.903,15.557,16.768,16.767,13.589,17.954,15.153,18.819,12.941,11.861,13.038,10.145,15.897,15.149,22.097
2016-07-10 03:00:00,14.833,15.373,16.567,16.663,13.509,15.978,14.077,13.555,21.231,17.057,20.274,22.306,13.16,13.069,14.884,16.191,16.515,13.41,17.679,14.634,18.369,12.657,12.741,13.049,10.033,15.661,14.93,21.878
2016-07-10 04:00:00,15.132,15.166,16.191,17.381,13.811,15.791,14.997,13.561,20.895,16.655,20.005,22.004,14.433,13.966,14.411,16.427,16.278,14.112,17.387,15.33,18.057,13.249,13.659,13.442,10.42,15.367,14.788,22.045
2016-07-10 05:00:00,15.553,16.576,16.762,19.623,16.088,16.746,15.791,13.582,20.596,16.98,21.283,22.634,15.621,14.916,15.408,18.357,16.97,15.531,17.044,17.054,19.278,15.469,14.677,14.048,11.034,16.221,14.879,24.193
2016-07-10 06:00:00,16.061,18.983,17.729,21.812,18.288,18.205,16.793,13.834,21.358,18.619,23.337,24.396,17.028,15.985,17.194,21.05,18.03,17.429,17.13,19.354,21.687,17.71,15.766,14.925,11.928,18.613,15.244,26.571
2016-07-10 07:00:00,16.65,21.72,19.019,23.684,21.127,20.17,17.532,14.299,23.319,20.073,25.972,26.476,18.158,17.016,18.529,24.121,19.602,19.304,18.517,21.405,23.696,20.08,16.709,16.025,12.959,20.474,15.815,28.637
2016-07-10 08:00:00,17.22,23.653,20.741,25.225,22.966,22.415,18.001,14.839,25.626,22.066,27.646,28.095,18.942,17.905,20.794,25.804,21.021,20.918,20.475,22.969,24.92,21.758,17.364,17.118,13.972,22.631,16.752,30.082
2016-07-10 09:00:00,17.831,25.194,22.323,26.563,24.488,23.899,18.323,15.415,27.843,23.925,28.925,29.296,19.417,18.524,22.438,27.145,22.059,22.324,22.672,24.284,26.126,23.198,17.919,18.041,14.921,24.114,17.685,31.235
2016-07-10 10:00:00,18.512,26.462,23.854,27.685,25.806,25.054,18.713,16.051,29.675,25.309,29.869,30.221,19.838,18.941,23.802,28.255,23.06,23.51,24.454,25.257,27.122,24.456,18.363,18.784,15.59,25.126,18.206,32.103
2016-07-10 11:00:00,19.264,27.16,25.038,28.521,26.916,26.033,19.021,16.718,31.011,26.349,30.555,30.951,20.036,19.24,25.037,29.15,24.047,24.483,25.703,25.924,27.841,25.496,18.708,19.378,15.936,25.812,18.516,32.647
2016-07-10 12:00:00,19.914,27.714,25.761,29.109,27.896,26.885,19.134,17.355,31.975,27.089,31.028,31.437,20.209,19.273,25.908,29.832,24.766,25.212,26.474,26.35,28.376,26.31,18.911,19.864,15.938,26.229,18.862,32.908
2016-07-10 13:00:00,20.0,28.059,26.123,29.385,28.648,27.547,19.038,17.792,32.58,27.477,31.283,31.64,20.223,19.182,26.474,30.253,25.168,25.615,26.873,26.532,28.625,26.866,18.979,20.241,15.769,26.416,19.234,32.876
2016-07-10 14:00:00,19.789,28.081,26.227,29.31,29.065,27.905,19.001,17.898,32.832,27.546,31.232,31.554,20.163,19.208,26.763,30.379,25.238,25.785,26.853,26.431,28.6,27.118,18.918,20.429,15.535,26.401,19.493,32.562
2016-07-10 15:00:00,19.68,27.861,25.988,28.868,29.134,27.949,18.935,17.709,32.758,27.328,30.96,31.233,19.926,19.256,26.776,30.19,25.004,25.743,26.508,26.032,28.309,27.042,18.711,20.279,15.458,26.174,19.608,31.967
2016-07-10 16:00:00,19.679,27.532,25.185,27.992,28.866,27.76,18.615,17.305,32.397,26.794,30.667,30.735,19.397,18.93,26.402,29.715,24.22,25.519,26.005,25.36,27.881,26.699,18.371,19.992,15.338,25.831,19.494,31.143
2016-07-10 17:00:00,19.383,26.758,23.97,26.502,28.131,27.317,18.106,16.749,31.635,25.995,30.195,30.042,18.713,18.282,25.58,28.898,22.994,25.026,25.33,24.301,28.099,26.156,17.936,19.597,15.094,25.231,19.054,30.014
2016-07-10 18:00:00,18.829,25.082,22.631,23.13,26.344,26.087,17.363,16.25,30.491,24.925,28.279,28.936,17.653,17.277,24.777,27.057,21.581,23.69,24.332,21.874,26.408,24.371,17.114,19.018,14.736,24.113,18.315,27.943
2016-07-10 19:00:00,18.111,22.267,21.284,21.135,23.261,24.053,16.143,15.792,28.768,23.336,25.4,26.921,15.971,15.886,23.234,24.477,20.335,21.489,22.958,19.809,23.808,21.573,15.675,17.853,14.276,22.471,17.324,26.264
2016-07-10 20:00:00,17.568,20.968,19.95,20.273,21.588,22.428,15.045,15.236,26.497,21.53,23.95,25.605,14.779,15.331,21.752,22.778,19.194,20.159,21.17,18.827,22.707,19.629,14.351,16.658,13.646,21.241,16.064,25.348
2016-07-10 21:00:00,17.413,20.347,19.14,19.515,20.841,21.72,14.506,14.599,24.972,20.534,22.881,24.899,14.235,15.075,21.118,21.407,18.424,19.519,19.459,18.044,21.928,18.443,13.629,16.043,13.15,20.687,14.957,24.607
2016-07-10 22:00:00,17.356,19.724,18.634,18.797,20.056,21.141,14.052,14.086,24.001,19.844,22.046,24.373,13.84,14.91,20.626,20.277,18.122,19.042,18.47,17.372,21.404,17.71,13.076,15.703,13.007,20.253,14.438,24.043
2016-07-10 23:00:00,17.172,19.191,17.979,18.197,19.294,20.594,13.676,13.718,23.328,19.195,21.459,23.975,13.482,14.767,20.008,19.424,17.869,18.718,17.851,16.789,21.108,17.178,12.57,15.506,12.88,19.873,14.158,23.63
2016-07-11 00:00:00,16.986,18.802,17.144,17.695,18.714,20.071,13.373,13.452,22.756,18.655,21.016,23.588,13.235,14.626,19.327,18.717,17.411,18.407,17.334,16.256,20.841,16.646,12.181,15.368,12.704,19.538,13.974,23.233
2016-07-11 01:00:00,16.771,18.368,16.349,17.351,18.248,19.567,13.119,13.211,22.271,18.27,20.719,23.24,13.171,14.571,18.57,18.08,16.887,18.066,16.779,15.787,20.573,16.126,11.89,15.251,12.549,19.264,13.863,22.874
2016-07-11 02:00:00,16.504,17.997,15.684,17.117,17.907,19.045,13.009,12.969,21.892,17.901,20.565,22.949,13.243,14.648,17.793,17.515,16.367,17.748,16.429,15.372,20.376,15.719,11.896,15.203,12.411,19.004,13.757,22.487
2016-07-11 03:00:00,16.173,17.634,15.224,16.892,17.667,18.604,13.834,12.752,21.578,17.622,20.451,22.703,14.129,15.014,17.164,17.026,15.903,17.515,16.127,15.011,20.171,15.374,12.907,15.364,12.291,18.788,13.668,22.116
2016-07-11 04:00:00,16.081,17.533,14.833,17.447,17.952,18.334,14.738,12.611,21.211,17.32,20.416,22.366,15.035,15.816,16.499,17.57,15.561,18.03,15.88,16.261,19.901,15.93,14.138,15.77,12.456,18.564,13.566,22.196
2016-07-11 05:00:00,16.397,18.702,14.965,19.531,19.4,18.976,15.306,12.539,20.847,17.239,21.848,22.964,15.612,16.552,16.913,19.609,15.569,19.077,15.647,18.522,20.851,17.62,15.287,16.227,12.948,19.045,13.612,23.793
2016-07-11 06:00:00,16.835,20.321,15.645,22.203,21.433,19.904,16.338,12.719,21.285,17.88,23.496,24.849,16.408,17.461,17.59,21.701,16.085,20.857,15.777,21.288,22.181,19.806,16.489,16.817,13.773,20.678,14.061,25.388
2016-07-11 07:00:00,17.428,22.684,16.815,24.379,24.482,21.126,17.282,13.172,22.743,18.834,26.173,27.127,17.31,18.517,18.287,25.487,16.976,23.407,16.903,23.489,24.211,22.606,17.809,17.569,14.779,22.164,14.688,26.969
2016-07-11 08:00:00,18.166,24.956,18.067,26.06,27.23,22.218,17.881,13.791,24.843,19.824,28.794,28.828,18.051,19.865,19.053,28.147,17.932,25.753,18.426,25.181,26.233,24.852,18.835,18.473,15.373,23.226,15.499,28.323
2016-07-11 09:00:00,18.926,26.724,19.142,27.516,28.843,23.061,18.38,14.508,26.978,20.731,30.446,30.109,18.61,21.099,19.468,29.784,18.84,27.475,19.944,26.6,27.618,26.56,19.518,19.268,16.084,23.627,16.425,29.455
2016-07-11 10:00:00,19.517,28.223,19.963,28.694,29.99,23.803,18.732,15.247,28.571,21.541,31.437,31.087,19.365,21.925,19.889,31.102,19.558,28.671,21.255,27.753,28.562,27.965,19.996,19.891,16.679,23.652,17.242,30.276
2016-07-11 11:00:00,19.812,29.034,20.593,29.553,30.877,24.368,18.934,16.0,29.801,22.251,32.148,31.729,20.153,22.323,20.66,32.138,20.137,29.484,22.459,28.597,29.225,29.077,20.294,20.322,17.105,23.232,17.903,30.772
2016-07-11 12:00:00,19.802,29.451,20.875,30.091,31.265,24.636,19.094,16.495,30.723,22.769,32.705,32.06,20.773,22.434,21.057,32.912,20.563,29.939,23.447,29.182,29.666,29.873,20.446,20.494,17.262,22.654,18.393,30.903
2016-07-11 13:00:00,19.598,29.467,21.002,30.291,31.215,24.635,19.194,16.736,31.271,22.976,32.755,32.116,21.22,22.427,21.119,33.375,20.771,30.09,24.094,29.483,29.712,30.339,20.406,20.476,17.196,22.141,18.713,30.764
2016-07-11 14:00:00,19.219,29.193,20.678,30.129,30.966,24.474,19.296,16.707,31.449,22.976,32.703,31.948,21.557,22.383,20.896,33.475,20.659,29.995,24.346,29.462,29.529,30.432,20.232,20.195,17.016,21.996,18.874,30.342
2016-07-11 15:00:00,18.875,28.846,20.131,29.537,30.563,23.881,19.284,16.528,31.319,22.723,32.482,31.603,21.895,22.372,20.366,33.161,20.312,29.62,24.216,29.121,29.108,30.11,19.885,19.816,16.611,21.771,18.834,29.684
2016-07-11 16:00:00,18.554,28.276,19.73,28.591,29.819,23.135,19.259,16.198,30.943,22.236,32.033,31.18,21.836,22.232,19.619,32.446,19.941,28.874,23.807,28.513,28.518,29.392,19.474,19.324,16.121,21.206,18.55,28.874
2016-07-11 17:00:00,18.165,26.922,19.344,27.058,28.637,22.292,19.038,15.793,30.23,21.678,31.26,30.445,21.259,21.616,18.944,31.224,19.555,27.726,23.138,27.426,27.72,28.096,18.93,18.81,15.66,20.379,18.067,27.813
2016-07-11 18:00:00,17.65,25.015,18.769,23.668,26.791,21.264,18.566,15.214,29.13,20.949,28.917,29.158,20.232,20.348,18.261,28.195,19.044,26.06,22.086,24.687,25.99,25.534,17.955,18.126,15.094,19.709,17.328,26.22
2016-07-11 19:00:00,16.958,22.969,17.865,21.396,24.827,19.957,18.063,14.576,27.584,19.809,25.906,26.979,19.256,19.047,17.342,24.851,18.329,24.252,20.757,22.691,23.197,22.71,16.747,17.225,14.524,19.025,16.414,24.776
2016-07-11 20:00:00,16.21,21.827,16.396,20.393,23.618,18.569,17.567,13.77,25.045,18.2,24.666,25.573,18.613,18.291,16.374,23.57,17.363,23.253,19.19,21.491,21.92,21.535,15.798,16.313,13.802,18.295,15.245,23.947
2016-07-11 21:00:00,15.777,21.105,15.403,19.483,22.62,17.795,17.254,12.547,23.502,17.38,23.882,24.846,17.903,17.795,15.705,22.651,16.598,22.548,17.82,20.445,21.269,20.65,15.29,15.685,13.096,17.738,13.923,23.352
2016-07-11 22:00:00,15.564,20.411,15.06,18.725,21.569,17.134,16.897,11.63,22.622,16.918,23.197,24.253,17.336,17.537,14.92,21.698,16.149,21.871,17.061,19.57,20.759,19.744,14.999,15.247,12.702,17.255,13.2,22.965
2016-07-11 23:00:00,15.443,19.789,14.652,18.124,20.757,16.446,16.62,11.113,21.948,16.378,22.579,23.773,16.878,17.353,14.529,20.799,15.859,21.258,16.533,18.818,20.307,19.07,14.803,14.859,12.409,16.83,12.638,22.671
2016-07-12 00:00:00,15.325,19.307,14.074,17.695,20.125,15.962,16.355,10.634,21.383,15.897,22.084,23.347,16.361,17.052,14.266,20.036,15.524,20.688,16.137,18.165,19.917,18.553,14.664,14.572,12.196,16.369,12.131,22.39
2016-07-12 01:00:00,15.201,18.865,13.597,17.328,19.665,15.633,16.154,10.26,20.905,15.518,21.663,22.948,15.825,16.892,14.098,19.421,15.187,20.187,15.847,17.602,19.554,18.125,14.547,14.359,11.991,15.885,11.723,22.23
2016-07-12 02:00:00,15.081,18.328,13.17,16.974,19.268,15.294,16.011,9.912,20.393,15.198,21.251,22.561,15.568,16.692,13.822,18.917,14.849,19.684,15.605,17.153,19.192,17.776,14.622,14.213,11.803,15.466,11.359,22.143
2016-07-12 03:00:00,14.986,17.873,12.745,16.699,18.839,14.958,16.201,9.619,19.951,14.947,20.872,22.235,15.562,16.474,13.455,18.498,14.473,19.131,15.286,16.844,18.89,17.442,15.061,14.178,11.734,15.206,11.053,21.948
2016-07-12 04:00:00,15.097,17.761,12.379,17.482,18.69,14.654,16.594,9.358,19.484,14.641,20.727,21.878,15.886,16.763,12.767,18.876,14.201,19.189,15.062,18.068,18.747,17.751,15.628,14.475,12.239,14.9,10.776,22.068
2016-07-12 05:00:00,15.584,18.853,13.112,19.913,19.143,15.341,17.227,9.234,19.012,14.737,22.222,22.587,16.678,17.16,13.485,20.759,14.726,19.838,14.82,20.429,20.193,19.328,16.22,15.002,13.028,15.114,11.079,23.642
2016-07-12 06:00:00,16.213,20.423,14.486,22.625,19.663,16.451,17.946,10.162,19.423,15.726,24.091,24.391,17.871,17.904,14.716,22.743,15.763,20.824,14.806,23.395,22.162,21.252,16.808,15.727,13.965,15.606,12.09,25.158
2016-07-12 07:00:00,16.9,21.925,16.198,24.775,20.337,17.878,18.625,11.261,20.919,16.896,27.001,26.711,19.092,19.063,16.638,26.622,17.058,22.297,15.858,26.241,24.728,23.89,17.43,16.556,15.007,16.06,13.135,26.612
2016-07-12 08:00:00,17.615,23.103,17.609,26.378,21.196,19.064,19.26,12.298,22.888,18.062,29.644,28.339,20.167,20.265,17.808,29.687,18.053,23.512,17.438,27.936,26.633,26.003,18.051,17.354,15.553,16.495,14.148,27.914
2016-07-12 09:00:00,18.216,23.916,18.668,27.761,22.202,20.04,19.761,13.164,24.748,19.086,30.972,29.589,20.893,21.174,18.868,31.406,18.78,24.343,19.056,29.211,27.737,27.381,18.561,18.05,16.067,17.293,15.039,29.056
2016-07-12 10:00:00,18.635,24.458,19.33,28.958,23.451,20.805,20.09,13.895,26.286,19.81,31.991,30.448,21.259,22.097,19.617,32.73,19.344,24.828,20.475,30.186,28.613,28.418,18.966,18.578,16.597,18.145,15.744,29.974
2016-07-12 11:00:00,18.874,25.0,19.751,29.844,24.677,21.364,20.247,14.577,27.524,20.299,32.723,30.998,21.559,22.517,20.15,33.727,19.728,25.159,21.681,30.898,29.176,29.271,19.291,18.891,17.064,18.669,16.189,30.625
2016-07-12 12:00:00,19.02,25.236,19.855,30.422,25.418,21.615,20.321,15.098,28.415,20.63,33.192,31.293,21.674,22.43,20.319,34.445,19.919,25.516,22.603,31.353,29.457,29.867,19.397,18.887,17.388,18.919,16.434,30.999
2016-07-12 13:00:00,19.069,24.997,19.865,30.634,25.825,21.637,20.219,15.385,28.997,20.885,33.37,31.34,21.502,22.162,20.293,34.845,19.839,25.696,23.214,31.495,29.446,30.1,19.358,18.807,17.463,18.666,16.606,31.088
2016-07-12 14:00:00,19.017,24.528,19.599,30.448,25.518,21.508,19.955,15.534,29.257,20.869,33.298,31.165,21.341,22.039,20.251,34.913,19.701,25.628,23.534,31.315,29.206,30.043,19.169,18.693,17.407,18.013,16.64,30.906
2016-07-12 15:00:00,18.804,23.925,19.548,29.837,24.46,21.183,19.597,15.556,29.199,20.622,32.919,30.782,21.134,21.843,20.069,34.593,19.502,25.4,23.573,30.769,28.734,29.752,18.783,18.476,17.188,17.348,16.507,30.453
2016-07-12 16:00:00,18.478,23.24,19.099,28.835,23.071,20.753,19.242,15.383,28.803,20.223,32.292,30.241,20.746,21.283,19.647,33.931,19.095,25.021,23.315,29.861,27.988,29.224,18.378,18.201,16.861,16.684,16.248,29.728
2016-07-12 17:00:00,18.066,22.334,18.469,27.227,21.751,20.189,18.792,14.968,28.096,19.561,31.333,29.412,20.063,20.454,19.032,32.838,18.464,24.384,22.695,28.137,26.962,28.536,17.856,17.877,16.358,16.025,15.834,28.604
2016-07-12 18:00:00,17.46,21.05,17.713,23.801,20.483,19.432,18.221,14.356,27.02,18.711,29.297,28.027,19.014,19.275,18.108,30.025,17.848,23.164,21.752,24.73,25.47,26.16,17.145,17.372,15.609,15.399,15.258,26.586
2016-07-12 19:00:00,16.626,19.519,16.529,21.553,19.151,18.062,17.481,13.705,25.438,17.566,26.527,25.754,17.502,17.628,16.777,27.053,16.961,21.539,20.48,22.505,22.909,23.478,16.314,16.7,14.807,14.565,14.516,24.805
